sample,bulk_density,particle_density,finalform
09-04974,0.6974118148415748,0.5981117499184673,Granular
09-04975,-5.678703016462245,0.3129490587989514,Granular
09-04976,0.04608825680516234,0.24739441716228047,Granular
09-05226,0.23462928676307124,0.3948923608447955,Granular
09-05227,0.20034909949799642,0.33261545128995046,Granular
09-05694,0.320329754925757,0.33589318337178364,Granular
09-05695,0.14892881860038548,0.3096713267171182,Granular
09-05696,-0.365273990375729,0.27033854173511274,Granular
09-05697,0.14892881860038548,0.17856204344377638,Granular
09-05698,0.14892881860038548,0.3588373079446232,Granular
09-06223,0.49173069125112845,0.5325571082817964,Granular
09-06224,0.49173069125112845,0.5456680366091364,Granular
09-06225,0.49173069125112845,0.4965020553816314,Granular
09-06227,0.49173069125112845,0.4506138062359596,Granular
09-06229,0.14892881860038548,0.1752843113619432,Granular
09-06957,1.108774062022466,-0.06399013061190821,Pellets
09-06959,0.8859528447994824,-0.15904436098507777,Pellets
09-07782,0.4060302230884427,0.5784453574274683,Granular
09-07783,0.5088707848836659,0.5915562857548009,Granular
09-07784,0.18320900586546027,0.28344947006245275,Granular
09-07785,0.1146486313353107,0.2539498813259468,Granular
09-07786,0.3717500358233679,0.5456680366091364,Granular
09-08215,0.14892881860038548,0.26378307757145364,Granular
09-08217,0.5260108785162032,0.5850008215911346,Granular
09-08218,0.320329754925757,0.6374445349004728,Granular
09-08219,0.38889012945590534,0.48011339497246547,Granular
09-08319,0.7488320957391857,0.25722761340778,Granular
09-08321,0.8002523766367967,0.33261545128995046,Granular
09-08751,-0.0567523049900608,0.208061632180275,Granular
09-08753,-0.2281532413154317,0.2932826663079523,Granular
09-09290,0.5088707848836659,-0.2409876630309146,Pellets
09-09291,0.8859528447994824,-0.24426539511274775,Pellets
09-09612,-1.393679608327958,-0.6736482978329456,Granular
09-09613,-0.5366749267011005,-0.6933146903239447,Granular
09-09614,-0.8794767993518435,-0.7228142790604506,Granular
09-09639,0.49173069125112845,0.5882785536729678,Granular
09-09640,0.6631316275764999,0.5456680366091364,Granular
09-09776,0.49173069125112845,0.4506138062359596,Granular
09-09777,0.49173069125112845,0.44078060999046004,Granular
09-10730,-1.050877735677215,-0.7654247961242819,Granular
09-10731,-0.5366749267011005,-0.7392029394696165,Granular
09-10732,-0.365273990375729,-0.7457584036332828,Granular
09-10739,-0.708075863026472,0.004842243106595894,Powder
09-10894,-1.2222786720025864,-0.7654247961242819,Granular
09-10895,-0.708075863026472,-0.7359252073877833,Granular
09-11743,1.5201363092033575,0.3621150400264564,Pellets
09-12854,0.21748919313053383,0.4080032891721209,Granular
09-12855,0.18320900586546027,0.38833689668112187,Granular
09-12856,0.33746984855829437,0.3948923608447955,Granular
09-12857,0.18320900586546027,0.33589318337178364,Granular
09-12858,0.4403104103535175,0.41783648541762775,Granular
09-13316,-0.022472117724986015,0.2408389529986141,Granular
09-13317,-0.1938730540503575,0.1031742055616059,Granular
09-13318,-0.022472117724986015,0.4538915383177928,Granular
09-13319,0.320329754925757,0.34244864753545,Granular
09-13320,0.14892881860038548,0.13267379429811182,Granular
09-13321,0.14892881860038548,0.14906245470727772,Granular
09-13632,0.4403104103535175,0.46044700248145914,Granular
09-13633,0.3717500358233679,0.3817814325174555,Granular
09-13634,0.4231703167209801,0.40472555709028774,Granular
09-13983,-0.005332024092448622,0.24739441716228047,Granular
09-13984,0.268909474028146,0.44078060999046004,Granular
09-13986,0.4231703167209801,0.48666885913613184,Granular
09-13987,0.2860495676606822,0.23756122091678092,Granular
09-14116,-0.9651772675145293,-0.06399013061190821,Powder
09-14267,1.3315952792454486,-0.07710105893924094,Pellets
09-14268,1.2973150919803749,-0.07054559477557457,Pellets
09-14269,1.2973150919803749,-0.07054559477557457,Pellets
09-14314,0.6631316275764999,-0.7752579923697814,Pellets
09-14315,0.6974118148415748,-0.7752579923697814,Pellets
09-14316,1.2287547174502254,-0.6933146903239447,Pellets
09-14886,-1.5650805446533294,-0.004990953138903652,Powder
09-15724,0.011808069540088771,0.29983813047161867,Granular
09-15725,0.08036844407023712,0.37194823627195595,Granular
09-15726,0.04608825680516234,0.5227239120362969,Granular
09-15750,0.8345325639018715,-0.5556499428869365,Pellets
09-15752,0.8345325639018715,-0.5523722108051032,Pellets
09-15754,0.8345325639018715,-0.5425390145596037,Pellets
09-15756,-5.678703016462245,-0.5556499428869365,Pellets
09-15758,0.8345325639018715,-0.5458167466414369,Pellets
09-15759,0.8345325639018715,-0.5589276749687696,Pellets
09-15761,0.8345325639018715,-0.5359835503959374,Pellets
09-15763,0.8345325639018715,-0.5458167466414369,Pellets
09-15765,0.8345325639018715,-0.5425390145596037,Pellets
09-15767,0.8345325639018715,-0.5294280862322637,Pellets
09-15770,0.8345325639018715,-0.5458167466414369,Pellets
09-15772,0.8345325639018715,-0.5392612824777705,Pellets
09-16105,0.8345325639018715,-0.5490944787232701,Pellets
09-16149,-5.678703016462245,-0.5458167466414369,Pellets
09-16312,1.7258174327938036,0.9094962976926559,Pellets
09-16313,1.7258174327938036,0.9029408335289897,Pellets
09-16314,1.794377807323952,0.8832744410379906,Pellets
09-16599,0.21748919313053383,0.43750287790862685,Granular
09-16600,0.16606891223292286,0.3817814325174555,Granular
09-16601,-0.26243342858050583,0.19495070385294955,Granular
09-16602,0.21748919313053383,0.2605053454896132,Granular
09-16603,-0.6566555821288604,0.12939606221627137,Granular
09-17670,-0.9651772675145293,-0.07382332685740775,Powder
09-17929,-0.8794767993518435,0.07367461682509999,Powder
09-19165,-0.8451966120867693,0.09989647347977272,Powder
09-19166,-1.050877735677215,0.040897296006768176,Powder
10-00741,-0.46811455217095216,0.06056368849776726,Granular
10-01347,0.7316920021066483,0.14250699054360408,Granular
10-01348,0.4231703167209801,0.23428348883494773,Granular
10-01349,0.9887934065947055,0.4735579308087918,Granular
10-01350,1.0230735938597804,0.42111421749946093,Granular
10-01523,1.3315952792454486,0.6571109273914791,Pellets
10-01524,1.3830155601430607,0.6046672140821336,Pellets
10-02849,0.8345325639018715,-0.4769843729229328,Blown
10-02850,0.8345325639018715,-0.4638734445956001,Blown
10-02851,0.8688127511669462,-0.4671511766774332,Blown
10-02852,0.8516726575344088,-0.4638734445956001,Blown
10-02888,0.817392470269334,-0.7818134565334551,Pellets
10-03014,0.38889012945590534,0.6374445349004728,Granular
10-03015,0.30318966129321956,0.5391125724454627,Granular
10-03016,0.5431509721487394,0.48011339497246547,Granular
10-03208,-0.6223753948637862,-0.5163171579049383,Granular
10-03317,0.5654330938710381,0.5981117499184673,Granular
10-03318,0.40260220436193594,0.6636663915551383,Granular
10-03879,0.7625441706452152,0.19495070385294955,Granular
10-03880,0.32718579237877166,0.45716927039962596,Granular
10-04070,-0.9754613236940513,-0.5130394258230978,Granular
10-05538,0.49173069125112845,0.1883952396892759,Granular
10-05539,0.6631316275764999,0.6407222669823059,Granular
10-05540,0.6631316275764999,0.6374445349004728,Granular
10-05541,0.320329754925757,0.4965020553816314,Granular
10-05697,-0.8966168929843809,-0.004990953138903652,Powder
10-05772,-0.9137569866169176,-0.02465734562990274,Powder
10-05773,-0.9480371738819918,-0.02465734562990274,Powder
10-05774,-0.7766362375566204,-0.031212809793569107,Powder
10-05775,-0.8109164248216951,-0.031212809793569107,Powder
10-05776,-0.7594961439240836,-0.031212809793569107,Powder
10-05777,-1.4622399828581063,-0.031212809793569107,Powder
10-05778,-0.8966168929843809,-0.047601470202735016,Powder
10-05866,0.6288514403114251,0.6177781424094737,Granular
10-06129,1.0402136874923178,0.506335251627131,Pellets
10-06130,0.9887934065947055,0.4965020553816314,Pellets
10-06346,-1.1022980165748266,0.06711915266143363,Powder
10-06347,-1.2565588592676606,-0.05743466644824184,Powder
10-06434,0.6802717212090373,0.5456680366091364,Granular
10-06435,0.6631316275764999,0.21133936426211547,Granular
10-06436,0.8345325639018715,0.4276696816631273,Granular
10-06437,0.5088707848836659,0.4538915383177928,Granular
10-06438,-0.0567523049900608,0.5260016441181373,Granular
10-06574,-0.7423560502915462,-0.5228726220686046,Granular
10-08188,-0.8623367057193061,-0.5425390145596037,Granular
10-09131,0.7145519084741109,0.15889565095277727,Granular
10-09132,0.7488320957391857,0.16545111511644364,Granular
10-10069,0.49173069125112845,0.19822843593477546,Granular
10-10070,0.49173069125112845,0.46044700248145914,Granular
10-10071,0.14892881860038548,0.33589318337178364,Granular
10-10072,-0.708075863026472,0.1031742055616059,Granular
10-10109,0.6631316275764999,0.18511750760744272,Granular
10-10553,-0.6909357693939346,0.1031742055616059,Granular
10-10554,-0.005332024092448622,0.35228184378095684,Granular
10-10555,-0.3995541776408032,0.28344947006245275,Granular
10-10556,-0.3995541776408032,0.3948923608447955,Granular
10-11076,-0.708075863026472,-0.5589276749687696,Granular
10-11412,0.6631316275764999,0.14250699054360408,Granular
10-11413,-0.5366749267011005,0.040897296006768176,Granular
10-11414,-0.708075863026472,-0.0017132210570704697,Granular
10-11415,-0.708075863026472,0.027786367679435445,Granular
10-11416,-0.8794767993518435,-0.041046006039068654,Granular
10-12594,-0.3481338967431916,-0.09676745143024003,Granular
10-12595,-0.9137569866169176,-0.5884272637052755,Granular
10-12596,-0.7252159566590094,-0.5359835503959374,Granular
10-12902,0.320329754925757,0.1916729717711091,Granular
10-12903,0.49173069125112845,0.44078060999046004,Granular
10-12904,0.14892881860038548,0.23100575675311455,Granular
10-12905,0.320329754925757,0.34572637961729047,Granular
10-14482,1.057353781124854,0.17200657928011,Pellets
10-17207,1.005933500227243,0.48666885913613184,Pellets
10-17208,1.005933500227243,0.46372473456329233,Pellets
10-17209,1.005933500227243,0.48011339497246547,Pellets
10-18638,1.057353781124854,-0.5917049957871087,Pellets
11-03904,-1.3079791401652723,-0.7555915998787823,Granular
11-04566,-0.8794767993518435,-0.6113713882781078,Granular
11-05016,-5.678703016462245,0.1523401867891109,Powder
11-05017,-5.678703016462245,0.16217338303461046,Powder
11-06620,-0.09103249225513436,-0.7228142790604506,Granular
11-06621,-0.005332024092448622,-0.7195365469786174,Granular
11-08373,-0.3824140840082664,-0.7228142790604506,Granular
11-08860,-0.9480371738819918,-0.7687025282061224,Pellets
11-09550,-1.393679608327958,-0.7195365469786174,Granular
11-09551,-1.393679608327958,-0.7129810828149438,Granular
11-09552,-1.3439733367936004,-0.7228142790604506,Granular
11-09553,-1.3971076270544653,-0.7162588148967842,Granular
11-09560,-1.0234535858651554,-0.5949827278689419,Granular
11-09726,-0.588095207598712,-0.5130394258230978,Granular
11-09902,-0.5366749267011005,-0.7228142790604506,Granular
11-09903,-0.5366749267011005,-0.7326474753059501,Granular
11-09904,-0.5366749267011005,-0.7392029394696165,Granular
11-09905,-0.5366749267011005,-0.7293697432241096,Granular
11-09906,-0.5366749267011005,-0.7162588148967842,Granular
11-09907,-0.365273990375729,-0.7064256186512774,Granular
11-09908,-0.365273990375729,-0.7031478865694442,Granular
11-09909,-0.8794767993518435,-0.6703705657511123,Granular
11-09910,-0.8794767993518435,-0.6900369582421114,Granular
11-09911,-0.708075863026472,-0.6867592261602783,Granular
11-09912,-0.8109164248216951,-0.6867592261602783,Granular
11-09981,-0.8349125559072467,-0.6736482978329456,Pellets
11-10321,0.8345325639018715,-0.5490944787232701,Pellets
11-10323,1.1773344365526144,-0.614649120359941,Pellets
11-10324,1.1773344365526144,-0.6179268524417741,Pellets
11-12229,1.1773344365526144,-0.5917049957871087,Blown
11-14575,-0.588095207598712,-0.5458167466414369,Granular
11-15037,-0.8966168929843809,-0.6867592261602783,Granular
11-15038,-5.678703016462245,-0.5687608712142764,Granular
11-15394,0.7488320957391857,-0.6244823166054405,Pellets
11-15606,0.7488320957391857,-0.6310377807691069,Pellets
11-15607,1.2801749983478377,-0.6179268524417741,Pellets
11-15608,1.2287547174502254,-0.6375932449327733,Pellets
11-16001,0.7488320957391857,-0.5949827278689419,Pellets
11-16006,0.9030929384320198,-0.6703705657511123,Cast
11-17155,0.9030929384320198,-0.7097033507331105,Blown
11-17156,0.8516726575344088,-0.6867592261602783,Blown
11-18049,0.8345325639018715,-0.6900369582421114,Pellets
12-01286,0.8002523766367967,-0.6539819053419464,Pellets
12-01304,0.6631316275764999,-0.749036135715116,Pellets
12-01310,0.9030929384320198,-0.431096123777261,Pellets
12-01819,0.8516726575344088,-0.5687608712142764,Pellets
12-01820,0.8516726575344088,-0.5523722108051032,Pellets
12-02387,1.057353781124854,0.4440583420722932,Pellets
12-02771,0.9030929384320198,-0.7064256186512774,Pellets
12-02784,0.9836513785049442,-0.17871075347607684,Pellets
12-02867,0.817392470269334,-0.7621470640424487,Pellets
12-02874,1.0899199590266753,-0.5523722108051032,Pellets
12-03229,0.6888417680253054,-0.5884272637052755,Blown
12-03835,0.7968243579102899,-0.5687608712142764,Pellets
12-03836,0.8225344983590954,-0.4638734445956001,Pellets
12-04032,0.817392470269334,0.3227822550444509,Pellets
12-04033,1.0916339683899288,0.4702801987269587,Pellets
12-04805,-0.7252159566590094,-0.8211462415154532,Granular
12-04806,-0.3481338967431916,-0.8211462415154532,Granular
12-04807,-0.9994574547796033,-0.5949827278689419,Granular
12-04808,-0.7766362375566204,-0.6572596374237797,Granular
12-05075,-0.29671361584558065,-0.7424806715514496,Granular
12-05077,-0.3481338967431916,-0.7424806715514496,Granular
12-05165,0.954513219329632,-0.7588693319606156,Cast
12-05166,0.9887934065947055,-0.7555915998787823,Cast
12-07201,1.057353781124854,-0.683481494078445,Cast
12-07286,0.8516726575344088,-0.7359252073877833,Pellets
12-07287,0.8516726575344088,-0.7097033507331105,Pellets
12-07288,0.9030929384320198,-0.6867592261602783,Pellets
12-07292,0.7145519084741109,-0.7064256186512774,Pellets
12-07336,0.5602910657812769,-0.5949827278689419,Pellets
12-07337,0.6974118148415748,-0.6965924224057778,Pellets
12-07338,1.2973150919803749,-0.5818717995416018,Pellets
12-07955,0.9836513785049442,0.5489457686909696,Pellets
12-07956,1.1979025489116586,0.489946591217965,Pellets
12-07977,-0.1133146139774331,-0.7687025282061224,Granular
12-07978,-0.0327561739045087,-0.7785357244516147,Granular
12-07979,-0.22129720386241697,-0.8211462415154532,Granular
12-08541,1.2236126893604653,-0.5687608712142764,Pellets
12-08542,1.2510368391725242,-0.5622054070506028,Pellets
12-09915,0.011808069540088771,-0.7752579923697814,Granular
12-09916,-0.14245277315274654,-0.7883689206971215,Granular
12-09917,-0.005332024092448622,-0.7949243848607879,Granular
12-10811,-0.7012198255734573,-0.5097616937412646,Granular
12-10825,1.3315952792454486,0.040897296006768176,Pellets
12-10826,1.2236126893604653,-0.02137961354806956,Pellets
12-10853,0.9030929384320198,-0.39504107087709595,Blown
12-10854,1.3041711294333898,-0.5622054070506028,Blown
12-10855,1.2784609889845842,-0.6375932449327733,Blown
12-10856,0.6357074777644411,-0.7359252073877833,Blown
12-11049,0.9373731256970946,-0.749036135715116,Pellets
12-11050,0.954513219329632,-0.7457584036332828,Pellets
12-11075,0.7145519084741109,-0.912922739806797,Pellets
12-11076,0.9373731256970946,-0.6670928336692792,Pellets
12-11119,1.2801749983478377,-0.1492111647395782,Pellets
12-11120,1.2801749983478377,-0.14265570057591184,Pellets
12-11127,0.8002523766367967,-0.6736482978329456,Pellets
12-11397,0.8516726575344088,-0.5523722108051032,Blown
12-11399,1.2287547174502254,-0.5556499428869365,Blown
12-11476,0.5088707848836659,-0.5720386032961023,Blown
12-11810,0.954513219329632,-0.6441487090964396,Pellets
12-11812,1.0916339683899288,-0.6802037619966119,Pellets
12-11813,0.9373731256970946,-0.7359252073877833,Pellets
12-12290,0.7145519084741109,-0.7621470640424487,Pellets
12-12291,0.6631316275764999,-0.798202116942621,Pellets
12-12361,0.954513219329632,-0.7588693319606156,Pellets
12-12362,0.954513219329632,-0.7719802602879483,Pellets
12-12394,1.005933500227243,-0.32620869715859185,Pellets
12-12396,0.9373731256970946,-0.23770993094908868,Pellets
12-12431,1.3315952792454486,0.06711915266143363,Pellets
12-12432,1.2973150919803749,-0.027935077711735926,Pellets
12-12527,1.3830155601430607,-0.11971157600307958,Pellets
12-12775,1.6743971518961915,0.9127740297744892,Blown
12-12797,0.6974118148415748,-0.6900369582421114,Pellets
12-12798,0.6288514403114251,-0.683481494078445,Pellets
12-12947,1.2458948110827628,-0.5982604599507678,Pellets
12-12948,1.2801749983478377,-0.5917049957871087,Pellets
12-12949,1.1773344365526144,-0.6310377807691069,Pellets
12-12950,1.1773344365526144,-0.7031478865694442,Pellets
12-12960,1.0402136874923178,-0.7392029394696165,Pellets
12-12961,0.9887934065947055,-0.7064256186512774,Pellets
12-13309,0.6631316275764999,-0.7064256186512774,Pellets
12-15039,0.8499586481711555,-0.6408709770146065,Pellets
12-15134,1.0402136874923178,-0.37209694630425644,Pellets
12-15136,1.3315952792454486,-0.6277600486872738,Pellets
12-15137,1.3658754665105233,-0.5359835503959374,Pellets
12-15322,0.7968243579102899,-0.6343155128509401,Pellets
12-15323,0.8225344983590954,-0.6277600486872738,Pellets
12-15327,0.7968243579102899,-0.6277600486872738,Pellets
12-15474,0.7145519084741109,-0.7064256186512774,Pellets
12-15475,1.2801749983478377,-0.565483139132436,Pellets
12-15776,-1.050877735677215,-0.6310377807691069,Granular
12-15777,-1.1365782038399006,-0.5556499428869365,Granular
12-15778,-0.9137569866169176,-0.6212045845236074,Granular
12-15779,-0.9137569866169176,-0.6179268524417741,Granular
12-16082,1.3658754665105233,-0.1328225043304123,Pellets
12-16186,0.6459915339439626,-0.7457584036332828,Blown
12-16834,-0.9703192956042905,-0.5359835503959374,Granular
12-17131,1.3041711294333898,-0.1361002364122382,Pellets
12-17132,1.3298812698821951,-0.11971157600307958,Pellets
12-17133,1.3041711294333898,-0.1000451835120732,Pellets
12-17144,0.9562272286928853,-0.7392029394696165,Cast
12-17145,1.0093615189537508,-0.7457584036332828,Cast
12-17146,0.9030929384320198,-0.6802037619966119,Cast
12-17147,0.8345325639018715,-0.6736482978329456,Cast
12-17153,1.2767469796213295,0.4473360741541264,Blown
12-17156,0.6357074777644411,-0.565483139132436,Blown
13-01034,1.3487353728779858,-0.11971157600307958,Pellets
13-01035,1.3487353728779858,-0.14265570057591184,Pellets
13-01326,1.7086773391612664,0.8767189768743242,Pellets
13-01328,1.6743971518961915,0.8931076372834901,Pellets
13-01589,0.7968243579102899,-0.6408709770146065,Blown
13-01593,0.7694002080982298,-0.6572596374237797,Blown
13-02310,0.9030929384320198,-0.5687608712142764,Blown
13-02312,1.2287547174502254,-0.5556499428869365,Blown
13-02424,0.9030929384320198,-0.7359252073877833,Cast
13-02425,0.9373731256970946,-0.7260920111422837,Cast
13-02434,0.9562272286928853,-0.7129810828149438,Pellets
13-03276,1.657257058263654,0.8931076372834901,Blown
13-03277,1.5886966837335057,0.889829905201657,Blown
13-03278,1.6229768709985806,0.8931076372834901,Blown
13-03904,0.9373731256970946,0.41783648541762775,Pellets
13-06785,0.9373731256970946,-0.5818717995416018,Blown
13-06786,0.6991258242048282,-0.5753163353779356,Blown
13-06787,1.333309288608702,-0.7097033507331105,Blown
13-07363,1.7189613953407878,0.8996631014471564,Pellets
13-08575,-1.959302698201684,-0.6244823166054405,Granular
13-08930,1.7960918166872055,0.9553845468383279,Pellets
13-10451,-0.19558706341361148,-0.7687025282061224,Granular
13-12094,-0.9480371738819918,-0.027935077711735926,Powder
13-12095,-0.6909357693939346,-0.02137961354806956,Powder
13-13346,0.9202330320645572,-0.565483139132436,Pellets
13-13347,0.7831122830042605,-0.6933146903239447,Pellets
13-13348,1.057353781124854,-0.5589276749687696,Pellets
13-14369,1.3144551856129112,-0.21148807429441593,Pellets
13-14810,1.640116964631118,0.7816647465011474,Pellets
13-14811,1.640116964631118,0.7882202106648137,Pellets
13-15333,-0.48868266452999626,0.6112226782458073,Powder
13-15883,-0.7423560502915462,-0.6670928336692792,Granular
13-15884,-0.6223753948637862,-0.7195365469786174,Granular
13-16113,1.640116964631118,0.7947756748284801,Pellets
13-16114,1.5715565901009683,0.39161462876295505,Pellets
13-16163,-0.365273990375729,-0.6867592261602783,Granular
14-00243,1.5527024871051776,0.43750287790862685,Pellets
14-00244,1.569842580737715,0.824275263564986,Pellets
14-00245,1.6195488522720727,0.8177197994013123,Pellets
14-00246,1.6709691331696848,0.8341084598104855,Pellets
14-00247,1.6315469178148487,0.7980534069103132,Pellets
14-00248,1.518422299840104,0.4440583420722932,Pellets
14-00928,0.611711346678889,-0.5753163353779356,Pellets
14-00929,0.6288514403114251,-0.7064256186512774,Pellets
14-00930,1.160194342920077,-0.5949827278689419,Pellets
14-00949,0.6459915339439626,-0.5720386032961023,Pellets
14-00950,0.5945712530463516,-0.7031478865694442,Pellets
14-00952,1.1773344365526144,-0.5490944787232701,Pellets
14-01002,0.9887934065947055,-0.5884272637052755,Pellets
14-01914,-0.6566555821288604,0.19822843593477546,Powder
14-03212,-0.8966168929843809,0.122840598052605,Powder
14-03213,-0.9137569866169176,0.13595152637993774,Powder
14-03214,-0.9137569866169176,0.14578472262544456,Powder
14-03215,-0.9651772675145293,0.12939606221627137,Powder
14-03216,-0.8623367057193061,0.16872884719827683,Powder
14-03533,-0.43383436490587735,0.12611833013443818,Powder
14-03534,-0.4509744585384147,0.15889565095277727,Powder
14-03535,-0.5538150203336378,0.17200657928011,Powder
14-10420,-0.708075863026472,-0.5458167466414369,Granular
14-10421,-0.5195348330685631,-0.5622054070506028,Granular
14-14008,1.3487353728779858,-0.6507041732601133,Pellets
14-14009,1.2801749983478377,-0.6933146903239447,Pellets
14-14010,0.817392470269334,-0.6965924224057778,Pellets
14-14191,-0.6566555821288604,0.14906245470727772,Powder
14-14388,-0.4166942712733406,-0.5851495316234423,Granular
14-14389,-0.8451966120867693,-0.8145907773517869,Granular
14-14390,-1.0337376420446776,-0.7392029394696165,Granular
14-14391,-0.8623367057193061,-0.749036135715116,Granular
14-14392,-0.6566555821288604,-0.7457584036332828,Granular
14-14393,-0.9651772675145293,-0.7719802602879483,Granular
14-15204,0.7488320957391857,-0.5982604599507678,Pellets
15-00340,-0.5195348330685631,-0.7588693319606156,Pellets
15-00341,-0.3481338967431916,-0.7260920111422837,Pellets
15-00342,-0.1938730540503575,-0.6244823166054405,Pellets
15-00343,-0.022472117724986015,-0.5064839616594314,Pellets
15-01982,-0.9994574547796033,-0.1328225043304123,Powder
15-02857,0.7316920021066483,-0.6244823166054405,Pellets
15-03132,-0.6909357693939346,0.024508635597594985,Powder
15-03133,-1.050877735677215,0.03434183184310181,Powder
15-08585,0.7831122830042605,-0.4376515879409346,Pellets
15-08586,0.7831122830042605,-0.8375349019246192,Pellets
15-09511,-0.9480371738819918,0.014675439352102719,Powder
15-09512,-0.588095207598712,0.04745276017043454,Powder
15-09513,-0.4852546458034889,-0.09348971934840684,Powder
16-00499,0.49173069125112845,-0.5884272637052755,Pellets
16-00500,0.4403104103535175,-0.5851495316234423,Pellets
16-00501,0.7659721893717231,-0.6670928336692792,Pellets
16-00502,0.7316920021066483,-0.7064256186512774,Pellets
16-00813,-0.9480371738819918,1.1159934188481684,Powder
16-00814,-0.9137569866169176,1.1520484717483406,Powder
16-00815,-0.9308970802494551,1.142215275502841,Powder
16-00818,-0.9308970802494551,1.1487707396665001,Powder
16-01850,1.2116146238176893,-0.6113713882781078,Pellets
16-02269,-0.9994574547796033,-0.10332291559390638,Powder
16-02576,0.9202330320645572,-0.8047575811062874,Pellets
16-02577,0.8859528447994824,-0.7752579923697814,Pellets
16-03228,0.8859528447994824,-0.7195365469786174,Pellets
16-03232,0.8516726575344088,-0.7097033507331105,Pellets
16-03613,0.7831122830042605,0.34244864753545,Powder
16-03614,0.611711346678889,0.26706080965327955,Powder
16-03844,-0.6909357693939346,0.10645193764343909,Powder
16-03907,0.8345325639018715,-0.6375932449327733,Pellets
16-03908,0.817392470269334,-0.5982604599507678,Pellets
16-03909,0.8516726575344088,-0.6441487090964396,Pellets
16-05223,-0.7423560502915462,0.031064099761268626,Powder
16-05484,-0.1767329604178201,0.34244864753545,Powder
16-06765,0.9202330320645572,0.33917091545361683,Granular
16-06766,0.8516726575344088,0.45716927039962596,Granular
16-06767,0.6631316275764999,0.3260599871262841,Granular
16-06768,0.8002523766367967,-35.77160343010652,Granular
16-06769,0.7659721893717231,0.2441166850804473,Granular
16-06773,0.3717500358233679,0.21133936426211547,Granular
16-07366,0.4231703167209801,0.25067214924411363,Granular
16-07367,0.33746984855829437,0.24739441716228047,Granular
16-07369,0.5088707848836659,0.3260599871262841,Granular
16-07370,0.7831122830042605,0.30311586255345185,Granular
16-07371,0.817392470269334,0.3227822550444509,Granular
16-07372,0.4060302230884427,0.21461709634394865,Granular
16-07373,0.320329754925757,0.2408389529986141,Granular
16-07374,0.18320900586546027,0.21461709634394865,Granular
16-07376,-0.43383436490587735,0.4440583420722932,Granular
16-07380,-0.4166942712733406,0.4473360741541264,Granular
16-08108,-0.15959286678528273,0.40472555709028774,Granular
16-08957,-0.33099380311065485,0.4440583420722932,Granular
16-08958,0.21748919313053383,0.2408389529986141,Granular
16-09553,1.3830155601430607,-0.1492111647395782,Pellets
16-09554,1.3658754665105233,-0.14593343265774503,Pellets
16-09555,1.3315952792454486,0.03434183184310181,Pellets
16-09556,1.3487353728779858,0.027786367679435445,Pellets
16-09557,1.4001556537755968,0.0179531714339359,Pellets
16-11799,0.9887934065947055,0.48339112705429865,Granular
16-11800,0.9716533129621682,0.44078060999046004,Granular
16-13110,0.5945712530463516,0.15889565095277727,Granular
16-13111,0.8345325639018715,0.48339112705429865,Granular
16-13112,0.7145519084741109,0.506335251627131,Granular
16-13113,0.817392470269334,0.48011339497246547,Granular
16-13114,0.611711346678889,0.4997797874634646,Granular
16-13115,0.7488320957391857,0.48339112705429865,Granular
16-13116,0.7145519084741109,0.36867050419012276,Granular
16-13117,-0.5709551139661747,0.5030575195452978,Granular
16-13118,0.06322835043769973,0.21133936426211547,Granular
16-13119,0.028948163172624945,0.28017173798061956,Granular
16-13120,-0.022472117724986015,0.28344947006245275,Granular
16-13121,0.028948163172624945,0.2768940058987864,Granular
16-14618,1.2458948110827628,-0.6965924224057778,Blown
17-02376,0.9030929384320198,0.46372473456329233,Granular
17-03568,1.108774062022466,-0.6474264411782729,Pellets
17-03938,1.2973150919803749,-0.5556499428869365,Pellets
17-04563,-0.4166942712733406,0.4670024666451255,Granular
17-04564,0.320329754925757,0.3948923608447955,Granular
17-05109,0.4403104103535175,0.19822843593477546,Granular
17-05110,0.6974118148415748,0.24739441716228047,Granular
17-09367,-1.1194381102073634,-0.16232209306691095,Powder
17-09479,-1.0851579229422892,-0.22459900262174867,Powder
18-00750,-0.588095207598712,0.122840598052605,Powder
18-01301,-0.5023947394360263,-0.2508208592764141,Powder
18-01594,-1.0851579229422892,0.044175028088601354,Powder
18-01771,-0.9308970802494551,0.044175028088601354,Powder
18-01772,-1.2565588592676606,0.03434183184310181,Powder
18-03014,-0.9308970802494551,-0.2213212705399155,Powder
18-03467,-0.7423560502915462,-0.07382332685740775,Powder
18-03934,-0.3995541776408032,-0.19182168180341685,Pellets
18-05236,1.108774062022466,-0.6802037619966119,Pellets
18-05237,1.1430542492875397,-0.6670928336692792,Pellets
18-05309,-0.9480371738819918,0.0179531714339359,Powder
18-05310,-1.3079791401652723,0.024508635597594985,Powder
18-05311,-1.273698952900198,0.0179531714339359,Powder
18-05624,-1.4450998892255695,0.011397707270262259,Powder
18-05933,-0.588095207598712,0.11956286597077181,Powder
18-05948,-0.8451966120867693,0.5587789649364692,Powder
18-05974,-0.6909357693939346,-0.06399013061190821,Powder
18-05975,-0.7252159566590094,-0.05415693436640866,Powder
18-06053,-0.7937763311891577,-0.18854394972158367,Powder
18-06159,-0.9308970802494551,0.050730492252267716,Granular
18-06161,-1.0680178293097524,0.04745276017043454,Granular
18-06805,-1.273698952900198,0.024508635597594985,Powder
