,massflow,pressure,temperature,ambient_temperature
2022-04-10 21:50:00,-0.00034949658,8.9495,20.827942,19.90091
2022-04-10 21:51:00,-0.00017649401,2.3262858,20.484375,20.529877
2022-04-10 21:52:00,-0.00024160877,6.437524,21.201324,20.901703
2022-04-10 21:53:00,-0.0005053613,10.088938,21.371582,20.521027
2022-04-10 21:54:00,-0.00072228775,-5.158424,20.337463,20.200195
2022-04-10 21:55:00,-0.000646515,14.467795,21.165619,20.610718
2022-04-10 21:56:00,0.00041827996,-35.61797,20.961395,20.531525
2022-04-10 21:57:00,0.020368695,54.615547,27.461426,21.269836
2022-04-10 21:58:00,0.020639304,77.6498,29.56482,20.773285
2022-04-10 21:59:00,0.020526638,126.48268,30.484833,20.595459
2022-04-10 22:00:00,0.020732202,166.74939,32.054962,19.912598
2022-04-10 22:01:00,0.02035998,184.90103,31.055756,20.162231
2022-04-10 22:02:00,0.020788264,234.52882,31.66095,20.19336
2022-04-10 22:03:00,0.02104253,245.95374,32.54712,20.725159
2022-04-10 22:04:00,0.020114802,315.55246,31.369263,20.458374
2022-04-10 22:05:00,0.020589849,330.19504,30.97992,21.256256
2022-04-10 22:06:00,0.019855533,372.65942,31.213806,19.99411
2022-04-10 22:07:00,0.020632863,405.29315,31.063293,20.989075
2022-04-10 22:08:00,0.0004199515,412.6372,31.804047,20.796814
2022-04-10 22:09:00,-0.0003416647,425.486,31.136444,20.881622
2022-04-10 22:10:00,-0.0002962264,423.52625,30.049622,21.007599
2022-04-10 22:11:00,-0.00052337826,437.3427,30.375763,20.823975
2022-04-10 22:12:00,-0.00038467644,400.8182,30.540833,20.028656
2022-04-10 22:13:00,-0.00026383888,455.13074,30.368073,19.910004
2022-04-10 22:14:00,0.00022088931,394.80426,29.125488,20.187653
2022-04-10 22:15:00,0.000269575,410.4811,28.857513,20.074036
2022-04-10 22:16:00,7.5246986e-05,411.30374,29.459412,20.319458
2022-04-10 22:17:00,0.00035824382,429.12723,28.654114,21.435211
2022-04-10 22:18:00,-2.1045302e-05,412.6443,27.854462,20.509827
2022-04-10 22:19:00,-0.00015959376,408.30603,28.679688,21.612915
2022-04-10 22:20:00,-0.00031300998,422.86627,28.88916,21.751648
2022-04-10 22:21:00,1.2450341e-05,413.4461,27.757477,20.72995
2022-04-10 22:22:00,-1.6510801e-05,405.0075,27.439209,21.948456
2022-04-10 22:23:00,-0.00020224578,386.96805,27.469208,20.481445
2022-04-10 22:24:00,0.01013821,433.7752,29.036743,21.11914
2022-04-10 22:25:00,0.010662073,432.70135,29.42929,19.935333
2022-04-10 22:26:00,0.010525083,474.777,31.365906,20.265137
2022-04-10 22:27:00,0.010338425,503.35846,31.654602,20.253937
2022-04-10 22:28:00,0.009789373,504.5335,33.94348,20.544617
2022-04-10 22:29:00,0.0103697805,521.13635,34.1297,20.75772
2022-04-10 22:30:00,0.010277276,523.9738,34.88852,20.565613
2022-04-10 22:31:00,0.010150811,559.0748,36.857697,20.515503
2022-04-10 22:32:00,0.010391939,589.11096,37.201294,20.145935
2022-04-10 22:33:00,0.010779063,639.8021,36.79254,21.045593
2022-04-10 22:34:00,0.010616423,642.8076,38.557007,21.595245
2022-04-10 22:35:00,0.0102507705,648.3693,38.583588,21.41861
2022-04-10 22:36:00,0.010987337,673.8735,39.14386,21.201538
2022-04-10 22:37:00,0.009892459,692.346,39.34253,21.249573
2022-04-10 22:38:00,0.010447935,700.0415,40.569733,20.165771
2022-04-10 22:39:00,0.010843511,748.66974,41.41574,21.071869
2022-04-10 22:40:00,0.010308326,727.13104,41.324036,20.362091
2022-04-10 22:41:00,0.010798692,771.89215,40.94284,20.663208
2022-04-10 22:42:00,0.01036775,793.4728,41.91684,20.463745
2022-04-10 22:43:00,0.010297773,815.05853,42.873627,20.830688
2022-04-10 22:44:00,0.010027254,828.4226,42.671265,20.47284
2022-04-10 22:45:00,0.010909456,862.11694,42.583344,20.724884
2022-04-10 22:46:00,0.01016292,876.6467,43.32361,20.646149
2022-04-10 22:47:00,0.01010275,891.0746,42.49237,21.227509
2022-04-10 22:48:00,0.01058453,904.27716,43.87964,21.203949
2022-04-10 22:49:00,0.009971481,916.46124,44.13556,21.686462
2022-04-10 22:50:00,0.010427884,943.7839,44.559387,21.034119
2022-04-10 22:51:00,0.009621554,975.78735,45.28009,21.590698
2022-04-10 22:52:00,0.009713555,1000.7477,44.89087,20.805908
2022-04-10 22:53:00,0.0102504045,1004.5965,44.23456,21.84375
2022-04-10 22:54:00,0.010536726,996.73486,45.47287,21.933624
2022-04-10 22:55:00,0.010126721,1058.0161,46.306213,21.353455
2022-04-10 22:56:00,0.010715449,1042.2972,45.37149,21.782959
2022-04-10 22:57:00,0.010253152,1087.5784,45.53293,22.319733
2022-04-10 22:58:00,0.010846766,1108.9025,44.653107,22.078552
2022-04-10 22:59:00,0.010041262,1118.293,45.23633,21.449005
2022-04-10 23:00:00,0.010464516,1155.425,45.633026,21.229187
2022-04-10 23:01:00,0.010274815,1168.8727,46.07437,21.215668
2022-04-10 23:02:00,0.0108595155,1174.2402,45.713562,20.634552
2022-04-10 23:03:00,0.009573511,1180.1017,45.95453,21.118134
2022-04-10 23:04:00,0.010314149,1186.717,46.060547,21.125305
2022-04-10 23:05:00,-7.787821e-05,1220.4249,46.036713,21.633057
2022-04-10 23:06:00,-0.00061816996,1203.8335,46.076874,20.821442
2022-04-10 23:07:00,0.0001148892,1217.3457,45.437805,21.85025
2022-04-10 23:08:00,-1.9432517e-05,1206.8771,45.721405,21.392914
2022-04-10 23:09:00,0.0005969139,1195.3376,45.677887,21.557312
2022-04-10 23:10:00,2.4034356e-05,1183.551,45.118164,21.373749
2022-04-10 23:11:00,0.00011183157,1176.9253,45.698853,21.715942
2022-04-10 23:12:00,-0.00026808574,1178.5515,45.083344,22.398956
2022-04-10 23:13:00,0.0003306588,1217.0024,44.356262,22.61438
2022-04-10 23:14:00,-1.0265643e-05,1192.7446,43.71222,22.110992
2022-04-10 23:15:00,-0.00071057776,1155.2826,44.05124,22.501648
2022-04-10 23:16:00,8.0306476e-05,1171.1506,42.7576,22.087463
2022-04-10 23:17:00,-0.0003887247,1159.2749,43.24179,20.189728
2022-04-10 23:18:00,0.019975564,1216.9004,46.215546,22.520813
2022-04-10 23:19:00,0.020203726,1264.5616,49.3757,21.228516
2022-04-10 23:20:00,0.020945452,1325.0518,52.56375,21.350922
2022-04-10 23:21:00,0.02046409,1407.0332,57.8136,21.213593
2022-04-10 23:22:00,0.020702772,1436.7515,60.83606,21.103455
2022-04-10 23:23:00,0.020242311,1471.7755,63.713257,21.546265
2022-04-10 23:24:00,0.020027366,1551.5029,67.176575,23.026886
2022-04-10 23:25:00,0.02055093,1612.7245,69.38852,20.60849
2022-04-10 23:26:00,0.020402571,1646.5605,73.265594,22.45868
2022-04-10 23:27:00,0.00015051042,1626.9598,73.82071,22.306854
2022-04-10 23:28:00,0.00018117562,1642.7164,74.82013,21.701843
2022-04-10 23:29:00,0.00030326642,1631.621,73.446625,21.484344
2022-04-10 23:30:00,3.2646265e-05,1625.5532,73.88275,21.01358
2022-04-10 23:31:00,0.00061832264,1619.7443,73.50217,20.717438
2022-04-10 23:32:00,0.00011761776,1614.1511,73.22931,19.98642
2022-04-10 23:33:00,-0.00024518074,1628.8148,72.82907,22.721863
2022-04-10 23:34:00,-0.0003940972,1608.8293,72.80777,22.094788
2022-04-10 23:35:00,-0.00044040376,1589.6335,73.10617,21.887238
2022-04-10 23:36:00,-0.00017108566,1603.4928,72.56644,21.662598
2022-04-10 23:37:00,-0.00028749654,1598.4869,72.11218,21.81961
2022-04-10 23:38:00,0.018341178,1670.5165,72.897156,20.895294
2022-04-10 23:39:00,0.018468166,1664.7302,73.22705,20.807709
2022-04-10 23:40:00,0.018407905,1729.4462,74.05524,20.511017
2022-04-10 23:41:00,0.018856414,1798.1306,75.729004,20.774963
2022-04-10 23:42:00,0.018464176,1806.0725,76.94891,20.821533
2022-04-10 23:43:00,0.018466393,1860.4932,76.845245,20.729034
2022-04-10 23:44:00,-0.00059123355,1877.628,78.53693,21.45816
2022-04-10 23:45:00,0.00048640472,1864.1338,77.42569,20.839142
2022-04-10 23:46:00,0.00037741623,1842.7905,78.17496,19.973663
2022-04-10 23:47:00,-0.00030602168,1831.5151,78.02429,21.042145
2022-04-10 23:48:00,-0.00015123501,1834.9131,76.76541,21.538086
2022-04-10 23:49:00,0.0006536067,1828.8268,77.21283,20.944977
2022-04-10 23:50:00,-0.0003829098,1817.4779,75.957855,20.470215
2022-04-10 23:51:00,0.00040236997,1825.3782,76.2832,20.953491
2022-04-10 23:52:00,0.00035034458,1807.9216,75.75064,21.24405
2022-04-10 23:53:00,2.7432498e-05,1818.2253,75.3277,21.534882
2022-04-10 23:54:00,0.00032969943,1806.3091,75.64078,20.551819
2022-04-10 23:55:00,-0.00037679367,1799.4293,75.45703,19.337555
2022-04-10 23:56:00,-6.577443e-05,1800.5583,74.829285,20.719238
2022-04-10 23:57:00,-2.5761741e-05,1801.8754,74.67764,19.388794
2022-04-10 23:58:00,-0.00046272928,1795.064,74.49661,21.187866
2022-04-10 23:59:00,0.0003259182,1801.9479,73.34659,20.906311
2022-04-11 00:00:00,0.00051673845,1797.0929,73.86578,21.084381
2022-04-11 00:01:00,0.000115098934,1792.6661,73.15732,21.27951
2022-04-11 00:02:00,-0.00029143773,1762.1451,72.54639,20.454224
2022-04-11 00:03:00,2.2533606e-05,1763.1232,73.07602,21.028961
2022-04-11 00:04:00,6.128392e-05,1744.8438,72.80362,21.073883
2022-04-11 00:05:00,0.00028134725,1768.362,72.53613,21.361084
2022-04-11 00:06:00,-0.0004774638,1754.2157,71.77069,21.50055
2022-04-11 00:07:00,-0.0006276646,1740.1985,71.86966,20.746307
2022-04-11 00:08:00,-0.00034974943,1730.0208,71.26651,22.23938
2022-04-11 00:09:00,-0.00013332418,1729.4252,71.49127,21.52591
2022-04-11 00:10:00,-0.00039516026,1702.6082,72.04254,21.56958
2022-04-11 00:11:00,-0.00011700738,1731.3483,70.36578,21.482971
2022-04-11 00:12:00,0.0002244974,1730.8018,70.5491,21.386322
2022-04-11 00:13:00,0.00021756536,1723.0607,70.10745,21.614838
2022-04-11 00:14:00,-0.0001278643,1701.8796,69.36307,20.765137
2022-04-11 00:15:00,-6.0077826e-05,1665.1709,70.841156,20.800537
2022-04-11 00:16:00,6.7114674e-06,1729.3488,70.12808,20.92276
2022-04-11 00:17:00,-0.00027760683,1674.2842,68.818634,20.281464
2022-04-11 00:18:00,4.2422373e-05,1676.7247,68.31357,21.340332
2022-04-11 00:19:00,0.00010748961,1699.406,68.960205,20.795258
2022-04-11 00:20:00,0.00043367076,1663.3193,68.02243,20.508118
2022-04-11 00:21:00,0.00043466428,1672.7052,68.23834,21.862244
2022-04-11 00:22:00,0.00042034147,1659.9363,67.5343,22.385345
2022-04-11 00:23:00,-0.00022530845,-3.8376598,40.28488,21.810791
2022-04-11 00:24:00,-0.00027525218,12.024901,29.579681,21.24887
2022-04-11 00:25:00,-0.00034423044,-4.3613434,24.19403,22.240051
2022-04-11 00:26:00,-0.00024862099,-8.06796,22.363342,21.851227
2022-04-11 00:27:00,-3.139162e-05,-3.1144273,21.27478,21.23639
2022-04-11 00:28:00,-0.00014900429,0.6097545,21.571594,21.017975
2022-04-11 00:29:00,6.268881e-07,12.547787,20.490265,21.665527
2022-04-11 00:30:00,-0.00018778474,0.99763983,20.890076,21.08252
2022-04-11 00:31:00,-0.00024209972,-4.792264,21.241913,21.147675
2022-04-11 00:32:00,-5.7048932e-05,-22.913412,21.119263,20.678223
2022-04-11 00:33:00,-9.3801835e-05,-12.697788,21.208557,21.61679
2022-04-11 00:34:00,-0.000343675,12.048231,21.660065,20.834503
2022-04-11 00:35:00,3.69306e-05,10.207252,20.874725,20.9422
2022-04-11 00:36:00,0.00026226806,6.409541,21.067444,20.875824
2022-04-11 00:37:00,0.00028109166,-18.409096,20.589783,21.674805
2022-04-11 00:38:00,-0.00041894536,25.6463,20.17868,21.323029
2022-04-11 00:39:00,-9.674727e-08,-1.3367435,20.965637,21.17978
2022-04-11 00:40:00,-0.00032220274,-16.833416,21.241943,21.373962
2022-04-11 00:41:00,-0.0006534541,12.241925,20.76056,20.865784
2022-04-11 00:42:00,-0.00035798867,4.1491876,21.667816,21.668945
2022-04-11 00:43:00,0.0005261177,1.8456755,21.167297,21.175385
2022-04-11 00:44:00,-0.00017575218,-31.187252,20.638031,20.568726
2022-04-11 00:45:00,0.0002831035,-1.2616963,21.031464,21.89267
2022-04-11 00:46:00,-0.00025862397,-7.151612,20.978027,21.001068
2022-04-11 00:47:00,-2.1436868e-05,-29.857992,20.870605,20.948975
2022-04-11 00:48:00,0.00046238038,11.768911,20.726654,20.917358
2022-04-11 00:49:00,5.6951096e-05,-16.573338,20.232635,20.651123
2022-04-11 00:50:00,-0.00022186813,-19.69562,20.61789,21.161926
2022-04-11 00:51:00,0.00036078022,-15.494592,21.244415,21.182007
2022-04-11 00:52:00,9.988943e-05,18.328646,20.560852,21.289337
2022-04-11 00:53:00,0.0005125234,19.324831,20.945007,20.696747
2022-04-11 00:54:00,-7.0798696e-06,-9.510839,20.70221,21.3508
2022-04-11 00:55:00,-0.00016911862,-15.349073,21.02594,22.322266
2022-04-11 00:56:00,0.00031981728,-3.8414829,20.839722,20.952911
2022-04-11 00:57:00,-1.4798649e-05,3.3362322,20.617035,20.462738
2022-04-11 00:58:00,-5.2255862e-05,4.460092,20.79535,20.901947
2022-04-11 00:59:00,5.072174e-05,5.158453,20.129608,20.190125
2022-04-11 01:00:00,8.964923e-05,-0.24179159,20.058899,20.251068
2022-04-11 01:01:00,0.000105240055,-3.9270794,19.916534,20.692963
2022-04-11 01:02:00,-0.0004103262,4.28596,20.355316,20.976349
2022-04-11 01:03:00,0.00022518248,21.953606,20.431122,20.224396
2022-04-11 01:04:00,0.00013620211,9.246326,20.176086,21.183441
2022-04-11 01:05:00,-0.00023533237,-27.424114,21.016052,21.217163
2022-04-11 01:06:00,0.0007801348,18.695303,20.183136,20.147675
2022-04-11 01:07:00,-8.500875e-05,-13.475857,21.479523,21.249939
2022-04-11 01:08:00,-0.0002362765,-6.024432,20.487823,21.804535
2022-04-11 01:09:00,9.409601e-05,-11.499695,20.70874,20.269287
2022-04-11 01:10:00,0.00027865797,-0.79443514,20.567596,20.680359
2022-04-11 01:11:00,0.00026721013,-2.308044,20.37555,21.463654
2022-04-11 01:12:00,5.5876557e-05,0.23461373,20.899841,21.444397
2022-04-11 01:13:00,0.00012978254,-30.284098,20.551025,21.1781
2022-04-11 01:14:00,-0.00039470152,3.9679282,21.520264,21.97406
2022-04-11 01:15:00,1.4768822e-05,-14.102373,21.311493,21.691711
2022-04-11 01:16:00,-0.00019629952,-11.861351,20.878204,21.474854
2022-04-11 01:17:00,-0.00027040023,-0.90460217,21.825714,22.315552
2022-04-11 01:18:00,0.00023437702,-11.741231,21.366028,22.448517
2022-04-11 01:19:00,-8.621195e-05,-15.853462,21.307953,22.036713
2022-04-11 01:20:00,-0.00020895324,2.9355783,21.980896,21.990448
2022-04-11 01:21:00,0.00019106506,-15.453112,21.931793,21.357635
2022-04-11 01:22:00,4.3778717e-05,-10.680351,22.644562,22.665863
2022-04-11 01:23:00,2.9837656e-06,-11.480289,21.825317,22.608398
2022-04-11 01:24:00,0.00033889012,-20.563839,22.553009,21.298767
2022-04-11 01:25:00,-2.7957065e-05,3.824135,22.342377,20.653961
2022-04-11 01:26:00,0.00015211101,13.922606,22.196442,22.217346
2022-04-11 01:27:00,0.0001783021,-17.981924,22.64444,21.499939
2022-04-11 01:28:00,1.4365835e-05,9.046475,22.260101,21.915527
2022-04-11 01:29:00,0.00021498791,30.082392,22.218628,22.64386
2022-04-11 01:30:00,-0.0006060975,15.968953,21.73462,22.20813
2022-04-11 01:31:00,0.016405188,46.88038,34.382202,21.92517
2022-04-11 01:32:00,0.01600126,51.493736,39.45764,22.503174
2022-04-11 01:33:00,0.01640418,106.43584,41.447784,22.387512
2022-04-11 01:34:00,0.016478702,104.43489,42.862274,21.859009
2022-04-11 01:35:00,0.016471444,178.60767,45.164856,22.504333
2022-04-11 01:36:00,0.016633954,182.81102,43.344086,21.769226
2022-04-11 01:37:00,0.016063195,237.51334,44.212738,21.950684
2022-04-11 01:38:00,0.015678365,258.6586,43.598633,21.236938
2022-04-11 01:39:00,0.01616877,291.08835,44.213623,22.222015
2022-04-11 01:40:00,0.016592275,327.80716,44.081024,21.984589
2022-04-11 01:41:00,0.016490342,382.37222,43.186127,21.457977
2022-04-11 01:42:00,0.01565785,366.7437,44.141876,21.534637
2022-04-11 01:43:00,0.016006222,426.25372,43.57199,20.992767
2022-04-11 01:44:00,0.016052712,418.3666,43.637817,21.798645
2022-04-11 01:45:00,0.016611941,452.8064,43.498962,20.489777
2022-04-11 01:46:00,0.016403062,483.3266,43.055634,21.877289
2022-04-11 01:47:00,0.015989762,528.1383,42.496826,21.379578
2022-04-11 01:48:00,0.016134601,562.7525,42.580566,21.808014
2022-04-11 01:49:00,0.016399758,597.0924,41.728302,21.248047
2022-04-11 01:50:00,0.016648522,633.56104,42.01306,21.336517
2022-04-11 01:51:00,0.015681759,643.3524,41.615875,20.009613
2022-04-11 01:52:00,0.015570315,686.1069,42.9841,22.053772
2022-04-11 01:53:00,0.01587712,735.68713,42.71341,21.181274
2022-04-11 01:54:00,0.015685806,751.55994,40.959595,20.99591
2022-04-11 01:55:00,0.016001059,752.08997,41.454376,21.458557
2022-04-11 01:56:00,0.01614601,778.23914,42.171448,21.726227
2022-04-11 01:57:00,-0.0005536701,794.1143,41.283142,21.532166
2022-04-11 01:58:00,-0.0005193275,804.5045,41.618164,20.856354
2022-04-11 01:59:00,5.6735465e-05,807.36224,41.509827,21.524384
2022-04-11 02:00:00,0.00014226796,773.862,40.269196,20.858124
2022-04-11 02:01:00,-2.4210047e-05,794.75854,41.127747,21.31543
2022-04-11 02:02:00,-0.0003731431,805.33203,40.894043,21.779755
2022-04-11 02:03:00,1.4646997e-05,800.31177,40.50824,20.857208
2022-04-11 02:04:00,-0.00036961533,798.9448,40.529083,20.706451
2022-04-11 02:05:00,-0.0002922087,790.43976,40.041077,20.103027
2022-04-11 02:06:00,-0.00023129885,756.5473,40.54599,21.280792
2022-04-11 02:07:00,8.414865e-05,784.7968,39.486877,20.207
2022-04-11 02:08:00,-0.00010383375,781.67664,39.615265,21.577942
2022-04-11 02:09:00,-0.00031145345,753.53394,37.920715,21.368591
2022-04-11 02:10:00,-0.00015813363,755.2533,38.73404,21.198303
2022-04-11 02:11:00,0.005816021,782.43835,38.214752,22.260803
2022-04-11 02:12:00,0.006346456,778.33356,38.63559,20.92572
2022-04-11 02:13:00,0.005599779,798.0743,38.157593,20.585754
2022-04-11 02:14:00,0.005424433,812.9842,38.22293,20.914948
2022-04-11 02:15:00,0.005571054,825.17175,36.913788,21.1698
2022-04-11 02:16:00,0.0054815016,820.5253,36.94702,20.91986
2022-04-11 02:17:00,0.0059569487,816.9213,36.248688,20.685822
2022-04-11 02:18:00,0.005719203,846.18414,37.220856,22.045837
2022-04-11 02:19:00,0.005597865,864.0918,37.561584,21.25
2022-04-11 02:20:00,0.0056790826,860.72894,37.108368,20.846954
2022-04-11 02:21:00,0.0056462353,857.96967,36.47931,20.60913
2022-04-11 02:22:00,0.005462971,872.0594,37.033966,21.131805
2022-04-11 02:23:00,0.006203818,895.45465,36.33206,21.326141
2022-04-11 02:24:00,0.0056936536,890.30054,36.610382,21.20935
2022-04-11 02:25:00,0.006265508,891.0027,36.623077,20.958038
2022-04-11 02:26:00,0.0056979703,937.3318,36.392914,21.959137
2022-04-11 02:27:00,0.005473325,911.08746,36.0755,21.378296
2022-04-11 02:28:00,0.004667522,912.09827,35.49463,21.690033
2022-04-11 02:29:00,0.005127111,949.52325,35.59433,20.208405
2022-04-11 02:30:00,0.005600801,953.8348,35.129913,20.774872
2022-04-11 02:31:00,0.006397227,958.3454,34.96805,21.885773
2022-04-11 02:32:00,0.0058217463,982.0611,34.53122,20.900146
2022-04-11 02:33:00,0.005247273,974.1632,33.852936,21.628387
2022-04-11 02:34:00,0.005438872,968.3772,35.500854,20.955505
2022-04-11 02:35:00,0.0062209093,1002.7644,34.054688,21.652863
2022-04-11 02:36:00,0.0055591236,1006.1236,33.89322,21.47882
2022-04-11 02:37:00,0.005801399,1005.97833,33.71698,20.72583
2022-04-11 02:38:00,0.005821742,1048.8376,33.114685,21.125153
2022-04-11 02:39:00,0.0059511308,1037.0673,33.802887,21.510345
2022-04-11 02:40:00,0.0050519467,1035.1877,33.607178,21.737488
2022-04-11 02:41:00,0.0057139196,1056.1626,33.718323,21.11615
2022-04-11 02:42:00,0.006637635,1054.5361,32.488556,21.078674
2022-04-11 02:43:00,0.005342258,1060.0042,33.12625,21.72815
2022-04-11 02:44:00,0.006084197,1071.2242,31.960266,21.484009
2022-04-11 02:45:00,0.005855048,1089.7814,33.163635,20.878448
2022-04-11 02:46:00,0.005844355,1091.2505,33.66989,20.921234
2022-04-11 02:47:00,0.006422328,1098.8191,32.050995,21.446747
2022-04-11 02:48:00,0.0055724434,1101.4805,31.90744,21.254486
2022-04-11 02:49:00,0.0060972627,1150.7356,32.44818,21.337067
2022-04-11 02:50:00,0.005709439,1139.2562,32.11447,20.897308
2022-04-11 02:51:00,0.004616929,1123.3157,32.64984,20.543762
2022-04-11 02:52:00,0.005622214,1160.0991,31.07901,20.84726
2022-04-11 02:53:00,0.005201297,1125.984,31.162048,21.966217
2022-04-11 02:54:00,0.0059109847,1133.8304,31.581238,21.895355
2022-04-11 02:55:00,0.0053489413,1163.915,32.124084,20.484863
2022-04-11 02:56:00,0.005360029,1161.7407,31.65625,20.75058
2022-04-11 02:57:00,0.0050965874,1196.8416,31.239166,21.789185
2022-04-11 02:58:00,0.005009469,1197.2478,30.990753,21.431763
2022-04-11 02:59:00,0.0056514526,1225.4894,31.395996,22.000336
2022-04-11 03:00:00,0.0058180722,1190.6544,30.856537,22.65564
2022-04-11 03:01:00,0.005423637,1225.1202,30.795776,21.426514
2022-04-11 03:02:00,0.005279949,1208.5728,31.33606,21.983826
2022-04-11 03:03:00,0.005287778,1216.9962,30.164917,22.503113
2022-04-11 03:04:00,0.0056281667,1238.8738,30.068726,22.22348
2022-04-11 03:05:00,0.0050256504,1267.0614,30.117798,22.751923
2022-04-11 03:06:00,0.0052748737,1251.9059,29.943481,21.46289
2022-04-11 03:07:00,0.005458713,1250.845,29.656433,22.082672
2022-04-11 03:08:00,7.440127e-05,1250.6376,29.772644,22.147034
2022-04-11 03:09:00,-0.00030224724,1238.8889,29.856628,21.919159
2022-04-11 03:10:00,3.2088843e-05,1261.325,28.213318,22.981445
2022-04-11 03:11:00,0.00070829433,1229.1194,29.358368,20.950012
2022-04-11 03:12:00,0.00019630427,1215.3038,28.112549,20.770752
2022-04-11 03:13:00,0.00025033025,1228.8094,28.460938,21.729767
2022-04-11 03:14:00,-0.0005860559,1235.6793,28.338074,20.930298
2022-04-11 03:15:00,0.00046998667,1219.3535,27.475159,21.980225
2022-04-11 03:16:00,-0.00026483473,1240.8395,27.524994,22.284943
2022-04-11 03:17:00,-0.0003041801,1218.3816,27.871002,21.87024
2022-04-11 03:18:00,-0.00022592278,1225.1921,27.947876,22.220764
2022-04-11 03:19:00,-0.00013800334,1251.4388,26.785248,21.640015
2022-04-11 03:20:00,-0.00043105095,1217.0919,27.035034,21.645416
2022-04-11 03:21:00,-0.00019273296,1230.4456,26.547333,21.74936
2022-04-11 03:22:00,0.0001383491,1210.2051,26.52295,22.584747
2022-04-11 03:23:00,-0.0003522828,1206.2844,26.91745,21.769958
2022-04-11 03:24:00,0.00017483563,1207.0232,26.264679,21.347382
2022-04-11 03:25:00,6.246393e-05,1177.1132,25.803589,21.701904
2022-04-11 03:26:00,0.00057115353,1175.6205,26.432251,20.432892
2022-04-11 03:27:00,-0.00023312579,1216.685,25.723541,21.465118
2022-04-11 03:28:00,-0.00040401288,1205.7863,25.766724,21.440369
2022-04-11 03:29:00,-5.40678e-05,1183.6888,25.223724,22.391724
2022-04-11 03:30:00,-2.003044e-05,1187.962,24.046082,21.414124
2022-04-11 03:31:00,-0.0003404259,1189.1813,24.712158,21.574799
2022-04-11 03:32:00,-9.629268e-05,1183.1781,24.40982,21.432526
2022-04-11 03:33:00,-0.00022745455,1173.3136,23.98346,21.423676
2022-04-11 03:34:00,0.00022787046,1170.2113,24.94928,22.126099
2022-04-11 03:35:00,0.00010201761,1151.7848,23.89563,21.83728
2022-04-11 03:36:00,7.108777e-05,1161.4028,23.531982,20.991913
2022-04-11 03:37:00,0.00020644018,1161.4539,22.675598,21.312714
2022-04-11 03:38:00,0.00017574364,1165.0988,23.275177,21.27716
2022-04-11 03:39:00,0.00017625417,1185.7881,23.115723,22.094604
2022-04-11 03:40:00,0.013832661,1205.6125,25.17743,20.90155
2022-04-11 03:41:00,0.01368959,1234.0414,26.919342,21.0578
2022-04-11 03:42:00,0.013862752,1272.366,30.005249,20.85431
2022-04-11 03:43:00,0.0133278705,1295.2634,31.996765,21.590057
2022-04-11 03:44:00,0.013833789,1349.0974,34.83902,20.685364
2022-04-11 03:45:00,0.014110609,1360.0521,36.76068,21.424805
2022-04-11 03:46:00,0.013920403,1418.2666,38.983063,21.211884
2022-04-11 03:47:00,0.01368612,1454.7476,42.273315,21.252075
2022-04-11 03:48:00,0.01401916,1482.6416,44.459564,20.400238
2022-04-11 03:49:00,0.01355331,1506.2239,46.91617,20.163055
2022-04-11 03:50:00,0.013202363,1555.2089,48.89511,21.13684
2022-04-11 03:51:00,0.014059261,1597.4773,52.267853,21.72931
2022-04-11 03:52:00,0.014304734,1626.3872,53.62491,21.244415
2022-04-11 03:53:00,0.013614704,1637.0597,55.045685,21.631104
2022-04-11 03:54:00,0.013384602,1662.7725,56.70218,21.731323
2022-04-11 03:55:00,0.01407024,1724.3949,57.693237,21.01892
2022-04-11 03:56:00,0.013688618,1780.9158,60.836517,21.60437
2022-04-11 03:57:00,0.0139799705,1773.4043,61.558014,19.955505
2022-04-11 03:58:00,0.013313069,1823.9728,63.014893,19.968445
2022-04-11 03:59:00,0.013498799,1855.7455,63.712006,20.700592
2022-04-11 04:00:00,0.013754816,1911.3492,65.69458,20.888885
2022-04-11 04:01:00,0.013534019,1921.9845,67.354675,20.575867
2022-04-11 04:02:00,0.00021599147,1921.4708,68.18295,21.006012
2022-04-11 04:03:00,0.00030612803,1921.7206,68.17685,20.709686
2022-04-11 04:04:00,0.00011282359,1904.9281,68.03189,22.054352
2022-04-11 04:05:00,-2.594347e-05,1890.2664,68.08237,20.26648
2022-04-11 04:06:00,-0.00012392963,1892.1992,66.86923,21.237
2022-04-11 04:07:00,9.9020006e-05,1901.1564,68.149994,21.237915
2022-04-11 04:08:00,-0.00012277543,1908.759,66.59982,21.23825
2022-04-11 04:09:00,4.3027303e-05,1883.0488,65.8931,21.433533
2022-04-11 04:10:00,-0.00020376105,1894.2731,66.429565,22.205841
2022-04-11 04:11:00,0.000365475,1867.967,66.191986,20.547852
2022-04-11 04:12:00,-8.046651e-05,1862.1478,65.37225,21.187988
2022-04-11 04:13:00,-0.00021195723,1845.6346,65.314026,21.164917
2022-04-11 04:14:00,-0.0004259404,1852.6577,65.16547,21.140533
2022-04-11 04:15:00,5.6457542e-05,1826.8228,64.9035,21.328247
2022-04-11 04:16:00,-0.0005509537,25.793148,38.28949,20.392792
2022-04-11 04:17:00,-5.0526207e-05,-8.689456,28.074799,19.705627
2022-04-11 04:18:00,-0.00066934986,2.892957,23.77945,21.142181
2022-04-11 04:19:00,-0.00034927164,2.1407616,22.424774,20.757568
